#Key,Name,Ref:AccountId:Account,StageName,Amount,CloseDate,Type,GL_Fund_Code__c
CE-OPP-00828,FY2025 Grant - 00828,CE-ACC-00228,Closed Lost,51683.27,2025-08-02,Grant,FUND-410-CAPITAL
CE-OPP-00829,FY2024 Grant - 00829,CE-ACC-00229,Prospecting,2867.16,2024-07-24,Grant,FUND-100-GEN
CE-OPP-00830,FY2023 Grant - 00830,CE-ACC-00230,Closed Won,24424.75,2023-02-16,Grant,FUND-210-SCHOL
CE-OPP-00831,FY2024 Grant - 00831,CE-ACC-00231,Closed Lost,13133.48,2024-04-23,Grant,FUND-320-BLUETECH
CE-OPP-00832,FY2025 Grant - 00832,CE-ACC-00232,Closed Won,5927.05,2025-02-18,Grant,FUND-410-CAPITAL
CE-OPP-00833,FY2024 Grant - 00833,CE-ACC-00233,Closed Won,12132.24,2024-10-15,Grant,FUND-100-GEN
CE-OPP-00834,FY2022 Grant - 00834,CE-ACC-00234,Closed Won,70191.70,2022-07-26,Grant,FUND-210-SCHOL
CE-OPP-00835,FY2025 Grant - 00835,CE-ACC-00235,Closed Won,19759.66,2025-03-10,Grant,FUND-320-BLUETECH
CE-OPP-00836,FY2025 Grant - 00836,CE-ACC-00236,Awarded,13636.98,2025-06-09,Grant,FUND-410-CAPITAL
CE-OPP-00837,FY2025 Grant - 00837,CE-ACC-00237,Closed Won,8025.44,2025-06-06,Grant,FUND-100-GEN
CE-OPP-00838,FY2025 Grant - 00838,CE-ACC-00238,Closed Lost,19129.32,2025-12-06,Grant,FUND-210-SCHOL
CE-OPP-00839,FY2023 Grant - 00839,CE-ACC-00239,Closed Lost,34875.44,2023-10-25,Grant,FUND-320-BLUETECH
CE-OPP-00840,FY2023 Grant - 00840,CE-ACC-00240,Closed Won,8521.09,2023-02-19,Grant,FUND-410-CAPITAL
CE-OPP-00841,FY2022 Grant - 00841,CE-ACC-00241,Closed Won,34110.36,2022-09-17,Grant,FUND-100-GEN
CE-OPP-00842,FY2023 Grant - 00842,CE-ACC-00242,Closed Won,2202.38,2023-12-26,Grant,FUND-210-SCHOL
CE-OPP-00843,FY2023 Grant - 00843,CE-ACC-00243,Closed Won,10532.36,2023-12-03,Grant,FUND-320-BLUETECH
CE-OPP-00844,FY2024 Grant - 00844,CE-ACC-00244,Closed Won,16842.46,2024-11-21,Grant,FUND-410-CAPITAL
CE-OPP-00845,FY2022 Grant - 00845,CE-ACC-00245,Closed Won,19373.29,2022-06-11,Grant,FUND-100-GEN
CE-OPP-00846,FY2024 Grant - 00846,CE-ACC-00246,Closed Won,18794.41,2024-01-08,Grant,FUND-210-SCHOL
CE-OPP-00847,FY2024 Grant - 00847,CE-ACC-00247,Prospecting,22015.62,2024-10-22,Grant,FUND-320-BLUETECH
CE-OPP-00848,FY2024 Grant - 00848,CE-ACC-00248,Closed Won,3600.79,2024-10-26,Grant,FUND-410-CAPITAL
CE-OPP-00849,FY2023 Grant - 00849,CE-ACC-00249,Proposal Submitted,10423.91,2023-06-06,Grant,FUND-100-GEN
CE-OPP-00850,FY2023 Grant - 00850,CE-ACC-00250,Awarded,20948.19,2023-03-11,Grant,FUND-210-SCHOL
CE-OPP-00851,FY2024 Grant - 00851,CE-ACC-00251,Closed Lost,6416.42,2024-10-04,Grant,FUND-320-BLUETECH
CE-OPP-00852,FY2024 Grant - 00852,CE-ACC-00252,Prospecting,23019.98,2024-12-03,Grant,FUND-410-CAPITAL
CE-OPP-00853,FY2023 Grant - 00853,CE-ACC-00253,Closed Won,5601.76,2023-10-17,Grant,FUND-100-GEN
CE-OPP-00854,FY2022 Grant - 00854,CE-ACC-00254,Closed Won,22201.61,2022-02-16,Grant,FUND-210-SCHOL
CE-OPP-00855,FY2025 Grant - 00855,CE-ACC-00255,Closed Won,12749.88,2025-01-02,Grant,FUND-320-BLUETECH
CE-OPP-00856,FY2025 Grant - 00856,CE-ACC-00256,Prospecting,6720.39,2025-06-06,Grant,FUND-410-CAPITAL
CE-OPP-00857,FY2024 Grant - 00857,CE-ACC-00257,Closed Lost,14425.15,2024-10-04,Grant,FUND-100-GEN
CE-OPP-00858,FY2023 Grant - 00858,CE-ACC-00258,Closed Won,10337.07,2023-12-12,Grant,FUND-210-SCHOL
CE-OPP-00859,FY2023 Grant - 00859,CE-ACC-00259,Closed Won,40192.81,2023-03-15,Grant,FUND-320-BLUETECH
CE-OPP-00860,FY2023 Grant - 00860,CE-ACC-00260,Closed Lost,7416.33,2023-01-03,Grant,FUND-410-CAPITAL
CE-OPP-00861,FY2023 Grant - 00861,CE-ACC-00261,Closed Won,2130.27,2023-10-27,Grant,FUND-100-GEN
CE-OPP-00862,FY2022 Grant - 00862,CE-ACC-00262,Closed Won,8919.18,2022-12-22,Grant,FUND-210-SCHOL
CE-OPP-00863,FY2025 Grant - 00863,CE-ACC-00263,Prospecting,73047.21,2025-12-25,Grant,FUND-320-BLUETECH
CE-OPP-00864,FY2023 Grant - 00864,CE-ACC-00264,Closed Lost,18662.55,2023-10-04,Grant,FUND-410-CAPITAL
CE-OPP-00865,FY2022 Grant - 00865,CE-ACC-00265,Closed Won,27897.81,2022-12-12,Grant,FUND-100-GEN
CE-OPP-00866,FY2024 Grant - 00866,CE-ACC-00266,Closed Won,3514.52,2024-03-08,Grant,FUND-210-SCHOL
CE-OPP-00867,FY2024 Grant - 00867,CE-ACC-00267,Closed Won,6803.75,2024-04-12,Grant,FUND-320-BLUETECH
CE-OPP-00868,FY2023 Grant - 00868,CE-ACC-00268,Prospecting,4777.30,2023-09-24,Grant,FUND-410-CAPITAL
CE-OPP-00869,FY2023 Grant - 00869,CE-ACC-00269,Closed Lost,4386.24,2023-05-28,Grant,FUND-100-GEN
CE-OPP-00870,FY2023 Grant - 00870,CE-ACC-00270,Closed Won,19848.09,2023-10-04,Grant,FUND-210-SCHOL
CE-OPP-00871,FY2025 Grant - 00871,CE-ACC-00271,Proposal Submitted,5825.58,2025-10-19,Grant,FUND-320-BLUETECH
CE-OPP-00872,FY2023 Grant - 00872,CE-ACC-00272,Proposal Submitted,72489.34,2023-03-22,Grant,FUND-410-CAPITAL
CE-OPP-00873,FY2024 Grant - 00873,CE-ACC-00273,Closed Won,4413.30,2024-04-18,Grant,FUND-100-GEN
CE-OPP-00874,FY2024 Grant - 00874,CE-ACC-00274,Closed Won,12221.97,2024-11-13,Grant,FUND-210-SCHOL
CE-OPP-00875,FY2022 Grant - 00875,CE-ACC-00275,Closed Lost,61730.36,2022-06-24,Grant,FUND-320-BLUETECH
CE-OPP-00876,FY2024 Grant - 00876,CE-ACC-00276,Closed Won,40688.00,2024-01-19,Grant,FUND-410-CAPITAL
CE-OPP-00877,FY2023 Grant - 00877,CE-ACC-00277,Closed Won,28593.10,2023-11-25,Grant,FUND-100-GEN
CE-OPP-00878,FY2024 Grant - 00878,CE-ACC-00278,Closed Won,10883.35,2024-12-01,Grant,FUND-210-SCHOL
CE-OPP-00879,FY2023 Grant - 00879,CE-ACC-00279,Closed Won,18706.66,2023-11-02,Grant,FUND-320-BLUETECH
CE-OPP-00880,FY2023 Grant - 00880,CE-ACC-00280,Closed Lost,16183.54,2023-09-09,Grant,FUND-410-CAPITAL
CE-OPP-00881,FY2022 Grant - 00881,CE-ACC-00281,Closed Won,17659.92,2022-12-14,Grant,FUND-100-GEN
CE-OPP-00882,FY2023 Grant - 00882,CE-ACC-00282,Prospecting,37307.24,2023-02-05,Grant,FUND-210-SCHOL
CE-OPP-00883,FY2024 Grant - 00883,CE-ACC-00283,Closed Won,72517.81,2024-09-05,Grant,FUND-320-BLUETECH
CE-OPP-00884,FY2023 Grant - 00884,CE-ACC-00284,Awarded,10422.97,2023-05-10,Grant,FUND-410-CAPITAL
CE-OPP-00885,FY2022 Grant - 00885,CE-ACC-00285,Closed Won,18563.93,2022-03-25,Grant,FUND-100-GEN
CE-OPP-00886,FY2023 Grant - 00886,CE-ACC-00286,Closed Won,4695.90,2023-04-13,Grant,FUND-210-SCHOL
CE-OPP-00887,FY2025 Grant - 00887,CE-ACC-00287,Closed Won,25784.49,2025-03-24,Grant,FUND-320-BLUETECH
CE-OPP-00888,FY2025 Grant - 00888,CE-ACC-00288,Closed Won,9926.98,2025-02-21,Grant,FUND-410-CAPITAL
CE-OPP-00889,FY2024 Grant - 00889,CE-ACC-00289,Closed Won,4494.17,2024-09-23,Grant,FUND-100-GEN
CE-OPP-00890,FY2024 Grant - 00890,CE-ACC-00290,Prospecting,21253.07,2024-08-03,Grant,FUND-210-SCHOL
CE-OPP-00891,FY2024 Grant - 00891,CE-ACC-00291,Closed Won,14908.62,2024-12-09,Grant,FUND-320-BLUETECH
CE-OPP-00892,FY2025 Grant - 00892,CE-ACC-00292,Closed Lost,13488.48,2025-04-15,Grant,FUND-410-CAPITAL
CE-OPP-00893,FY2024 Grant - 00893,CE-ACC-00293,Closed Won,89109.60,2024-01-19,Grant,FUND-100-GEN
CE-OPP-00894,FY2025 Grant - 00894,CE-ACC-00294,Closed Won,17093.26,2025-04-06,Grant,FUND-210-SCHOL
CE-OPP-00895,FY2022 Grant - 00895,CE-ACC-00295,Closed Won,9383.34,2022-04-26,Grant,FUND-320-BLUETECH
CE-OPP-00896,FY2022 Grant - 00896,CE-ACC-00296,Closed Won,36570.23,2022-05-27,Grant,FUND-410-CAPITAL
CE-OPP-00897,FY2023 Grant - 00897,CE-ACC-00297,Closed Won,12242.08,2023-09-08,Grant,FUND-100-GEN
CE-OPP-00898,FY2024 Grant - 00898,CE-ACC-00298,Prospecting,4466.95,2024-01-05,Grant,FUND-210-SCHOL
CE-OPP-00899,FY2023 Grant - 00899,CE-ACC-00299,Closed Won,15601.36,2023-12-19,Grant,FUND-320-BLUETECH
CE-OPP-00900,FY2024 Grant - 00900,CE-ACC-00300,Closed Won,5960.54,2024-01-06,Grant,FUND-410-CAPITAL
CE-OPP-00901,FY2024 Grant - 00901,CE-ACC-00001,Closed Won,5425.11,2024-05-01,Grant,FUND-100-GEN
CE-OPP-00902,FY2025 Grant - 00902,CE-ACC-00002,Closed Won,45371.57,2025-12-23,Grant,FUND-210-SCHOL
CE-OPP-00903,FY2022 Grant - 00903,CE-ACC-00003,Closed Lost,18370.14,2022-01-26,Grant,FUND-320-BLUETECH
CE-OPP-00904,FY2024 Grant - 00904,CE-ACC-00004,Closed Won,10309.91,2024-02-25,Grant,FUND-410-CAPITAL
CE-OPP-00905,FY2025 Grant - 00905,CE-ACC-00005,Proposal Submitted,32863.33,2025-07-28,Grant,FUND-100-GEN
CE-OPP-00906,FY2025 Grant - 00906,CE-ACC-00006,Awarded,35662.23,2025-02-07,Grant,FUND-210-SCHOL
CE-OPP-00907,FY2023 Grant - 00907,CE-ACC-00007,Closed Lost,3151.47,2023-10-14,Grant,FUND-320-BLUETECH
CE-OPP-00908,FY2023 Grant - 00908,CE-ACC-00008,Closed Won,5607.29,2023-03-27,Grant,FUND-410-CAPITAL
CE-OPP-00909,FY2022 Grant - 00909,CE-ACC-00009,Closed Lost,6271.69,2022-12-17,Grant,FUND-100-GEN
CE-OPP-00910,FY2023 Grant - 00910,CE-ACC-00010,Closed Won,144958.72,2023-06-07,Grant,FUND-210-SCHOL
CE-OPP-00911,FY2023 Grant - 00911,CE-ACC-00011,Closed Won,18572.85,2023-10-25,Grant,FUND-320-BLUETECH
CE-OPP-00912,FY2023 Grant - 00912,CE-ACC-00012,Closed Won,2070.89,2023-09-05,Grant,FUND-410-CAPITAL
CE-OPP-00913,FY2023 Grant - 00913,CE-ACC-00013,Closed Won,10771.63,2023-10-04,Grant,FUND-100-GEN
CE-OPP-00914,FY2023 Grant - 00914,CE-ACC-00014,Closed Won,7635.13,2023-07-26,Grant,FUND-210-SCHOL
CE-OPP-00915,FY2023 Grant - 00915,CE-ACC-00015,Prospecting,76498.10,2023-04-12,Grant,FUND-320-BLUETECH
CE-OPP-00916,FY2024 Grant - 00916,CE-ACC-00016,Closed Won,52504.26,2024-10-16,Grant,FUND-410-CAPITAL
CE-OPP-00917,FY2023 Grant - 00917,CE-ACC-00017,Closed Won,57695.87,2023-02-02,Grant,FUND-100-GEN
CE-OPP-00918,FY2025 Grant - 00918,CE-ACC-00018,Closed Won,31957.19,2025-09-14,Grant,FUND-210-SCHOL
CE-OPP-00919,FY2022 Grant - 00919,CE-ACC-00019,Closed Won,18545.59,2022-05-13,Grant,FUND-320-BLUETECH
CE-OPP-00920,FY2023 Grant - 00920,CE-ACC-00020,Closed Lost,24465.14,2023-05-01,Grant,FUND-410-CAPITAL
CE-OPP-00921,FY2025 Grant - 00921,CE-ACC-00021,Closed Won,18996.78,2025-02-27,Grant,FUND-100-GEN
CE-OPP-00922,FY2023 Grant - 00922,CE-ACC-00022,Awarded,15761.79,2023-12-02,Grant,FUND-210-SCHOL
CE-OPP-00923,FY2023 Grant - 00923,CE-ACC-00023,Proposal Submitted,14492.18,2023-11-27,Grant,FUND-320-BLUETECH
CE-OPP-00924,FY2024 Grant - 00924,CE-ACC-00024,Closed Won,2105.92,2024-12-16,Grant,FUND-410-CAPITAL
CE-OPP-00925,FY2023 Grant - 00925,CE-ACC-00025,Prospecting,43562.98,2023-12-11,Grant,FUND-100-GEN
CE-OPP-00926,FY2023 Grant - 00926,CE-ACC-00026,Closed Lost,11730.77,2023-03-23,Grant,FUND-210-SCHOL
CE-OPP-00927,FY2023 Grant - 00927,CE-ACC-00027,Closed Won,38268.20,2023-11-18,Grant,FUND-320-BLUETECH
CE-OPP-00928,FY2023 Grant - 00928,CE-ACC-00028,Closed Won,30271.09,2023-09-03,Grant,FUND-410-CAPITAL
CE-OPP-00929,FY2024 Grant - 00929,CE-ACC-00029,Closed Won,127708.40,2024-03-01,Grant,FUND-100-GEN
CE-OPP-00930,FY2024 Grant - 00930,CE-ACC-00030,Proposal Submitted,9360.43,2024-10-27,Grant,FUND-210-SCHOL
CE-OPP-00931,FY2023 Grant - 00931,CE-ACC-00031,Prospecting,9568.38,2023-06-20,Grant,FUND-320-BLUETECH
CE-OPP-00932,FY2025 Grant - 00932,CE-ACC-00032,Closed Won,19708.51,2025-06-05,Grant,FUND-410-CAPITAL
CE-OPP-00933,FY2023 Grant - 00933,CE-ACC-00033,Closed Won,2996.41,2023-12-11,Grant,FUND-100-GEN
CE-OPP-00934,FY2022 Grant - 00934,CE-ACC-00034,Closed Won,7170.48,2022-03-07,Grant,FUND-210-SCHOL
CE-OPP-00935,FY2024 Grant - 00935,CE-ACC-00035,Closed Won,4353.33,2024-07-01,Grant,FUND-320-BLUETECH
CE-OPP-00936,FY2025 Grant - 00936,CE-ACC-00036,Closed Won,11067.89,2025-12-03,Grant,FUND-410-CAPITAL
CE-OPP-00937,FY2023 Grant - 00937,CE-ACC-00037,Proposal Submitted,39735.70,2023-11-15,Grant,FUND-100-GEN
CE-OPP-00938,FY2022 Grant - 00938,CE-ACC-00038,Awarded,8058.44,2022-11-15,Grant,FUND-210-SCHOL
CE-OPP-00939,FY2022 Grant - 00939,CE-ACC-00039,Closed Won,9677.56,2022-07-27,Grant,FUND-320-BLUETECH
CE-OPP-00940,FY2024 Grant - 00940,CE-ACC-00040,Closed Lost,2589.42,2024-11-14,Grant,FUND-410-CAPITAL
CE-OPP-00941,FY2024 Grant - 00941,CE-ACC-00041,Closed Lost,11432.35,2024-01-24,Grant,FUND-100-GEN
CE-OPP-00942,FY2022 Grant - 00942,CE-ACC-00042,Closed Won,34495.13,2022-11-06,Grant,FUND-210-SCHOL
CE-OPP-00943,FY2025 Grant - 00943,CE-ACC-00043,Closed Won,7808.78,2025-10-13,Grant,FUND-320-BLUETECH
CE-OPP-00944,FY2025 Grant - 00944,CE-ACC-00044,Closed Won,7221.73,2025-11-21,Grant,FUND-410-CAPITAL
CE-OPP-00945,FY2025 Grant - 00945,CE-ACC-00045,Closed Won,22131.98,2025-11-19,Grant,FUND-100-GEN
CE-OPP-00946,FY2022 Grant - 00946,CE-ACC-00046,Closed Won,17487.93,2022-12-14,Grant,FUND-210-SCHOL
CE-OPP-00947,FY2025 Grant - 00947,CE-ACC-00047,Proposal Submitted,3882.07,2025-04-05,Grant,FUND-320-BLUETECH
CE-OPP-00948,FY2023 Grant - 00948,CE-ACC-00048,Closed Won,7091.65,2023-02-06,Grant,FUND-410-CAPITAL
CE-OPP-00949,FY2024 Grant - 00949,CE-ACC-00049,Prospecting,5948.12,2024-07-28,Grant,FUND-100-GEN
CE-OPP-00950,FY2023 Grant - 00950,CE-ACC-00050,Closed Won,25459.12,2023-12-28,Grant,FUND-210-SCHOL
CE-OPP-00951,FY2024 Grant - 00951,CE-ACC-00051,Closed Won,102307.95,2024-08-26,Grant,FUND-320-BLUETECH
CE-OPP-00952,FY2024 Grant - 00952,CE-ACC-00052,Closed Won,15743.69,2024-07-19,Grant,FUND-410-CAPITAL
CE-OPP-00953,FY2023 Grant - 00953,CE-ACC-00053,Prospecting,10640.93,2023-06-18,Grant,FUND-100-GEN
CE-OPP-00954,FY2023 Grant - 00954,CE-ACC-00054,Closed Won,11593.94,2023-06-26,Grant,FUND-210-SCHOL
CE-OPP-00955,FY2022 Grant - 00955,CE-ACC-00055,Closed Won,15045.18,2022-08-22,Grant,FUND-320-BLUETECH
CE-OPP-00956,FY2023 Grant - 00956,CE-ACC-00056,Closed Won,66626.50,2023-11-16,Grant,FUND-410-CAPITAL
CE-OPP-00957,FY2024 Grant - 00957,CE-ACC-00057,Prospecting,8764.05,2024-07-26,Grant,FUND-100-GEN
CE-OPP-00958,FY2024 Grant - 00958,CE-ACC-00058,Closed Lost,1670.90,2024-12-20,Grant,FUND-210-SCHOL
CE-OPP-00959,FY2024 Grant - 00959,CE-ACC-00059,Closed Won,104066.06,2024-08-23,Grant,FUND-320-BLUETECH
CE-OPP-00960,FY2025 Grant - 00960,CE-ACC-00060,Prospecting,6747.01,2025-12-14,Grant,FUND-410-CAPITAL
CE-OPP-00961,FY2022 Grant - 00961,CE-ACC-00061,Closed Won,11064.94,2022-08-12,Grant,FUND-100-GEN
CE-OPP-00962,FY2023 Grant - 00962,CE-ACC-00062,Closed Lost,1559.78,2023-02-26,Grant,FUND-210-SCHOL
CE-OPP-00963,FY2023 Grant - 00963,CE-ACC-00063,Closed Won,8278.87,2023-10-05,Grant,FUND-320-BLUETECH
CE-OPP-00964,FY2023 Grant - 00964,CE-ACC-00064,Closed Lost,11840.97,2023-11-21,Grant,FUND-410-CAPITAL
CE-OPP-00965,FY2022 Grant - 00965,CE-ACC-00065,Prospecting,12178.27,2022-11-04,Grant,FUND-100-GEN
CE-OPP-00966,FY2025 Grant - 00966,CE-ACC-00066,Closed Won,28397.00,2025-05-22,Grant,FUND-210-SCHOL
CE-OPP-00967,FY2024 Grant - 00967,CE-ACC-00067,Proposal Submitted,6428.35,2024-12-01,Grant,FUND-320-BLUETECH
CE-OPP-00968,FY2023 Grant - 00968,CE-ACC-00068,Closed Lost,7388.43,2023-04-23,Grant,FUND-410-CAPITAL
CE-OPP-00969,FY2024 Grant - 00969,CE-ACC-00069,Awarded,4664.30,2024-06-04,Grant,FUND-100-GEN
CE-OPP-00970,FY2024 Grant - 00970,CE-ACC-00070,Closed Lost,5849.37,2024-11-10,Grant,FUND-210-SCHOL
CE-OPP-00971,FY2022 Grant - 00971,CE-ACC-00071,Closed Won,2638.74,2022-04-16,Grant,FUND-320-BLUETECH
CE-OPP-00972,FY2022 Grant - 00972,CE-ACC-00072,Closed Won,51967.34,2022-07-05,Grant,FUND-410-CAPITAL
CE-OPP-00973,FY2023 Grant - 00973,CE-ACC-00073,Closed Won,87115.88,2023-06-26,Grant,FUND-100-GEN
CE-OPP-00974,FY2022 Grant - 00974,CE-ACC-00074,Closed Won,9450.31,2022-09-12,Grant,FUND-210-SCHOL
CE-OPP-00975,FY2024 Grant - 00975,CE-ACC-00075,Closed Lost,8624.47,2024-05-18,Grant,FUND-320-BLUETECH
CE-OPP-00976,FY2024 Grant - 00976,CE-ACC-00076,Closed Won,8388.44,2024-11-28,Grant,FUND-410-CAPITAL
CE-OPP-00977,FY2024 Grant - 00977,CE-ACC-00077,Awarded,22498.29,2024-11-09,Grant,FUND-100-GEN
CE-OPP-00978,FY2022 Grant - 00978,CE-ACC-00078,Awarded,29247.44,2022-12-21,Grant,FUND-210-SCHOL
CE-OPP-00979,FY2025 Grant - 00979,CE-ACC-00079,Prospecting,10139.90,2025-12-10,Grant,FUND-320-BLUETECH
CE-OPP-00980,FY2022 Grant - 00980,CE-ACC-00080,Closed Lost,6820.84,2022-12-22,Grant,FUND-410-CAPITAL
CE-OPP-00981,FY2024 Grant - 00981,CE-ACC-00081,Proposal Submitted,8656.86,2024-05-10,Grant,FUND-100-GEN
CE-OPP-00982,FY2023 Grant - 00982,CE-ACC-00082,Prospecting,41050.65,2023-03-12,Grant,FUND-210-SCHOL
CE-OPP-00983,FY2024 Grant - 00983,CE-ACC-00083,Closed Won,18818.92,2024-10-10,Grant,FUND-320-BLUETECH
CE-OPP-00984,FY2025 Grant - 00984,CE-ACC-00084,Awarded,35119.54,2025-11-20,Grant,FUND-410-CAPITAL
CE-OPP-00985,FY2023 Grant - 00985,CE-ACC-00085,Awarded,21514.39,2023-11-22,Grant,FUND-100-GEN
CE-OPP-00986,FY2023 Grant - 00986,CE-ACC-00086,Closed Won,102553.60,2023-12-20,Grant,FUND-210-SCHOL
CE-OPP-00987,FY2022 Grant - 00987,CE-ACC-00087,Closed Won,8614.88,2022-06-04,Grant,FUND-320-BLUETECH
CE-OPP-00988,FY2024 Grant - 00988,CE-ACC-00088,Closed Lost,37036.17,2024-07-21,Grant,FUND-410-CAPITAL
CE-OPP-00989,FY2024 Grant - 00989,CE-ACC-00089,Awarded,7042.53,2024-04-21,Grant,FUND-100-GEN
CE-OPP-00990,FY2024 Grant - 00990,CE-ACC-00090,Prospecting,7239.34,2024-06-28,Grant,FUND-210-SCHOL
CE-OPP-00991,FY2022 Grant - 00991,CE-ACC-00091,Closed Lost,11320.07,2022-06-23,Grant,FUND-320-BLUETECH
CE-OPP-00992,FY2024 Grant - 00992,CE-ACC-00092,Closed Won,14497.80,2024-03-09,Grant,FUND-410-CAPITAL
CE-OPP-00993,FY2023 Grant - 00993,CE-ACC-00093,Closed Won,1269.97,2023-01-07,Grant,FUND-100-GEN
CE-OPP-00994,FY2022 Grant - 00994,CE-ACC-00094,Closed Lost,33414.62,2022-05-28,Grant,FUND-210-SCHOL
CE-OPP-00995,FY2025 Grant - 00995,CE-ACC-00095,Closed Lost,18183.63,2025-12-28,Grant,FUND-320-BLUETECH
CE-OPP-00996,FY2023 Grant - 00996,CE-ACC-00096,Closed Won,4158.84,2023-06-02,Grant,FUND-410-CAPITAL
CE-OPP-00997,FY2022 Grant - 00997,CE-ACC-00097,Closed Won,32872.08,2022-09-01,Grant,FUND-100-GEN
CE-OPP-00998,FY2023 Grant - 00998,CE-ACC-00098,Closed Lost,13023.34,2023-06-02,Grant,FUND-210-SCHOL
CE-OPP-00999,FY2023 Grant - 00999,CE-ACC-00099,Closed Won,7314.36,2023-11-16,Grant,FUND-320-BLUETECH
CE-OPP-01000,FY2022 Grant - 01000,CE-ACC-00100,Proposal Submitted,8293.95,2022-11-11,Grant,FUND-410-CAPITAL
CE-OPP-01001,FY2022 Grant - 01001,CE-ACC-00101,Closed Won,8072.66,2022-12-18,Grant,FUND-100-GEN
CE-OPP-01002,FY2024 Grant - 01002,CE-ACC-00102,Awarded,6797.90,2024-03-09,Grant,FUND-210-SCHOL
CE-OPP-01003,FY2024 Grant - 01003,CE-ACC-00103,Awarded,8239.45,2024-11-14,Grant,FUND-320-BLUETECH
CE-OPP-01004,FY2022 Grant - 01004,CE-ACC-00104,Prospecting,52807.74,2022-04-17,Grant,FUND-410-CAPITAL
CE-OPP-01005,FY2022 Grant - 01005,CE-ACC-00105,Closed Won,20783.27,2022-02-25,Grant,FUND-100-GEN
CE-OPP-01006,FY2023 Grant - 01006,CE-ACC-00106,Closed Won,21385.98,2023-12-25,Grant,FUND-210-SCHOL
CE-OPP-01007,FY2023 Grant - 01007,CE-ACC-00107,Closed Won,6619.77,2023-04-06,Grant,FUND-320-BLUETECH
CE-OPP-01008,FY2023 Grant - 01008,CE-ACC-00108,Closed Won,40669.44,2023-02-01,Grant,FUND-410-CAPITAL
CE-OPP-01009,FY2024 Grant - 01009,CE-ACC-00109,Closed Won,21722.67,2024-11-14,Grant,FUND-100-GEN
CE-OPP-01010,FY2023 Grant - 01010,CE-ACC-00110,Awarded,6570.43,2023-04-20,Grant,FUND-210-SCHOL
CE-OPP-01011,FY2023 Grant - 01011,CE-ACC-00111,Closed Won,27813.71,2023-06-09,Grant,FUND-320-BLUETECH
CE-OPP-01012,FY2024 Grant - 01012,CE-ACC-00112,Closed Won,37939.16,2024-04-08,Grant,FUND-410-CAPITAL
CE-OPP-01013,FY2024 Grant - 01013,CE-ACC-00113,Closed Won,47129.78,2024-10-21,Grant,FUND-100-GEN
CE-OPP-01014,FY2022 Grant - 01014,CE-ACC-00114,Closed Won,10165.12,2022-11-11,Grant,FUND-210-SCHOL
CE-OPP-01015,FY2024 Grant - 01015,CE-ACC-00115,Closed Won,11443.98,2024-01-07,Grant,FUND-320-BLUETECH
CE-OPP-01016,FY2023 Grant - 01016,CE-ACC-00116,Prospecting,6439.30,2023-07-17,Grant,FUND-410-CAPITAL
CE-OPP-01017,FY2025 Grant - 01017,CE-ACC-00117,Closed Won,6303.42,2025-10-27,Grant,FUND-100-GEN
CE-OPP-01018,FY2023 Grant - 01018,CE-ACC-00118,Closed Lost,10152.91,2023-03-20,Grant,FUND-210-SCHOL
CE-OPP-01019,FY2023 Grant - 01019,CE-ACC-00119,Closed Won,32931.44,2023-12-08,Grant,FUND-320-BLUETECH
CE-OPP-01020,FY2024 Grant - 01020,CE-ACC-00120,Closed Lost,23750.27,2024-02-21,Grant,FUND-410-CAPITAL
CE-OPP-01021,FY2024 Major Gift - 01021,CE-ACC-00301,Closed Won,3183.82,2024-11-25,Major Gift,FUND-100-GEN
CE-OPP-01022,FY2024 Major Gift - 01022,CE-ACC-00302,Closed Won,5856.48,2024-03-13,Major Gift,FUND-210-SCHOL
CE-OPP-01023,FY2022 Major Gift - 01023,CE-ACC-00303,Closed Won,2938.91,2022-10-18,Major Gift,FUND-320-BLUETECH
CE-OPP-01024,FY2024 Major Gift - 01024,CE-ACC-00304,Prospecting,3913.10,2024-10-01,Major Gift,FUND-410-CAPITAL
CE-OPP-01025,FY2023 Major Gift - 01025,CE-ACC-00305,Closed Won,1938.20,2023-06-02,Major Gift,FUND-100-GEN
CE-OPP-01026,FY2023 Major Gift - 01026,CE-ACC-00306,Closed Lost,4694.01,2023-05-18,Major Gift,FUND-210-SCHOL
CE-OPP-01027,FY2024 Major Gift - 01027,CE-ACC-00307,Closed Lost,652.90,2024-11-27,Major Gift,FUND-320-BLUETECH
CE-OPP-01028,FY2024 Major Gift - 01028,CE-ACC-00308,Closed Won,3597.31,2024-03-20,Major Gift,FUND-410-CAPITAL
CE-OPP-01029,FY2024 Major Gift - 01029,CE-ACC-00309,Awarded,1355.65,2024-04-07,Major Gift,FUND-100-GEN
CE-OPP-01030,FY2024 Major Gift - 01030,CE-ACC-00310,Awarded,3305.93,2024-07-23,Major Gift,FUND-210-SCHOL
CE-OPP-01031,FY2025 Major Gift - 01031,CE-ACC-00311,Closed Won,1518.65,2025-03-13,Major Gift,FUND-320-BLUETECH
CE-OPP-01032,FY2023 Major Gift - 01032,CE-ACC-00312,Closed Won,1821.31,2023-03-17,Major Gift,FUND-410-CAPITAL
CE-OPP-01033,FY2025 Major Gift - 01033,CE-ACC-00313,Closed Won,3767.42,2025-02-08,Major Gift,FUND-100-GEN
